,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2,0.11655633658752823,0.09688541770522985,0.09060531817763195,0.11121079628291257,0.0746000640306377,0.08929241293498719,0.0628959305423241,0.20586436189376242,0.17184266956214395,0.08535327113397656,0.08661265839122867,0.1038025881106066,0.062000718938872316,0.1245332148738488,0.21008067363414182,0.11269955746103683,0.10720389053703676,0.09167194401927795,0.26421381438938146,0.07217082900220236,0.23263939417976437,0.09748849665623383,0.26776539004098576,0.15389577520830072,0.1708125943764465,0.17343496649782403,0.18848945690064153,0.381162331772619,0.38361038961002447,0.36425798555017636,0.39076715739939066,0.3663470287157227,0.3533796229167296,0.38405060098223165,0.40369626243582063,0.3888588929168566,0.3814201380538341,0.4253689006060754,0.3696458124622632,0.39238901143670674,0.4044951998497384,0.3534613571942161,0.3826269785890505,0.31916044113278663,0.27154074110486737,0.25767503352726107,0.27676915254636203,0.3144888201549087,0.23625614755847457,0.20068030786651864,0.2501734741183536,0.19465870870692156,0.2642568248629394,0.2055755920116162,0.20393493578176913,0.21077760753881566,0.22414631003570823,0.23594070458546196,0.21637217381227175,0.18759880153024824,0.2345068701827409,0.2664318637777313,0.23168330452213307,0.4541713209642767
4,0.1182710539390519,0.11369512759969545,0.10143965555057022,0.09639684932957117,0.10362972155880804,0.10834854731025897,0.09882812767620068,0.11340124942206385,0.08977564394361401,0.09274475250196212,0.10838604632240971,0.26529828719521,0.10829714365523989,0.1270377503010269,0.1259648135382767,0.28219058425431026,0.2983465262459777,0.11345694358714757,0.09082051027906456,0.10792141592335307,0.11641904713760584,0.36169223533364553,0.37504243572173296,0.1438445968011621,0.3995980396086755,0.2122854160160256,0.44051980673616065,0.4368063347691164,0.4648042792500323,0.46270816464584763,0.48536691868541487,0.4636190699409453,0.4889667230604047,0.48009124978389145,0.49949963434825645,0.4647403820328708,0.48667195073900876,0.49312462131611035,0.4421208633677763,0.43503966219783513,0.43761231613308693,0.4158388090847018,0.40792380760450314,0.3835289730009921,0.30867984520470876,0.30532670278020024,0.27184864991471785,0.26976673087426556,0.2965711965632684,0.26993150432832874,0.2811142893026894,0.2516905829003487,0.277341050595746,0.23939799667927075,0.2540171251545191,0.2739468903028534,0.27124543123007056,0.28814033970480024,0.249780050609505,0.2555761769366657,0.29282017666867927,0.2934196737510664,0.27937073413418556,0.5004645592954335
8,0.13617034035340042,0.1245886478973696,0.11268544665377668,0.13599849316998347,0.1195990389615982,0.12299697403629582,0.12095530057583595,0.11321036410242301,0.11287533551219053,0.12105700376102028,0.1096085759678411,0.11276078370396687,0.10339808212034168,0.34432707733482537,0.33537574014356525,0.34783100610477197,0.10706142636088048,0.10945169402855247,0.11398436478779637,0.1172260295442343,0.11139369616844481,0.12210741820932541,0.13493297832533763,0.14096971682343834,0.1820922880685247,0.4796151474817895,0.49667160866463955,0.48326273389064944,0.4920619194700547,0.5142713542527287,0.5111127897811896,0.5046647831007732,0.5236919284718442,0.5161594902184778,0.5382275901477195,0.5016119443107737,0.48097587140975173,0.5108451105163232,0.4817435130689962,0.43257338400680506,0.3402951730110876,0.3588978052830283,0.3117803698185288,0.3346051205542171,0.30053070053404124,0.33162891765007607,0.3087863497295063,0.29731216742236194,0.3138671291407572,0.284945671266828,0.2982905319971681,0.27474443725248443,0.29376997454129944,0.2860072025572814,0.27858927716997584,0.32610615156213324,0.32079032641852057,0.29990095536431727,0.3227015001096943,0.3324223436025868,0.31942240506256947,0.3238654195092559,0.3278937823868858,0.53734230650509
16,0.1456670833190638,0.12782594425941712,0.1353651653212733,0.1420993854453776,0.14659411508438616,0.13161637510320032,0.13145425887907572,0.12760355014856473,0.12955880178670265,0.12408669028982205,0.12623416044400104,0.12197302651446536,0.11823391915066,0.12245704323849643,0.37530034737585943,0.38133183555411587,0.3648921586728929,0.11327245394508309,0.10860804184877132,0.10596896124879707,0.10659163497988275,0.12692917955088054,0.13514342635504367,0.1548721835121004,0.17718157366405957,0.2152271152647069,0.23628399578637416,0.495815146803982,0.4890746111773427,0.4994461598864576,0.5086192566603864,0.5102173193268902,0.5122772360453078,0.5116550387830388,0.499338564981099,0.4888711131783553,0.46000445150904784,0.4403671809462047,0.41797285564625997,0.3511711235211505,0.32646100400399386,0.3350391424132398,0.36308748492508586,0.3461862975992685,0.3232310951993187,0.2959624160214738,0.319041168159991,0.31148144748544476,0.329229127478219,0.31101319088380813,0.31781842547802147,0.31410879504081085,0.3238972058475793,0.30099207124499217,0.3203552809761742,0.3155372187736052,0.33176001758681395,0.33685911814034836,0.33297298578589724,0.32295901317933,0.34929237719808953,0.3626689299768783,0.34159527544500223,0.37691583093346925
32,0.18790626365058324,0.17341377967049468,0.15971654963385734,0.155772288083784,0.1440470112917348,0.148460512160379,0.146065078929335,0.13917359202574406,0.1403905529418817,0.13525096170180018,0.13125436646622923,0.12882427241949476,0.12230291702991135,0.12234547623252275,0.12493525376355868,0.13353867709009962,0.13412674727338147,0.11422376287954034,0.11919269022709951,0.11250743057361433,0.11472566550991674,0.13049295326233223,0.14060996683191507,0.15910516454857973,0.19331649375991097,0.21479818885601337,0.4969270303110564,0.458156797066984,0.4674216278323966,0.4850439873635494,0.47134332812586194,0.480785499210375,0.47834717402485205,0.4637530836677538,0.44396657986455734,0.42641832497867493,0.3424096751883042,0.3549798136578996,0.3392479380758469,0.3413962489226013,0.34559279842033624,0.3318875669145821,0.350281315715479,0.33764755720529327,0.35310662461055514,0.3237007949516979,0.3364055839670008,0.32017983471227407,0.3216807756245221,0.323820033934214,0.3172859830290749,0.3302093200439657,0.33753743335006214,0.3181551743955676,0.3221579797607623,0.3336577447782122,0.33252260592774413,0.3350850002461197,0.3374541910408046,0.34594639096869145,0.34717544686248064,0.35254617816505734,0.34391454925900433,0.353003940999152
64,0.5402184486670347,0.532454790176132,0.193526492809386,0.19149555364159188,0.17054406754685836,0.17592931740404782,0.15331188558074124,0.15293050894451946,0.14015586456113238,0.13775171744846215,0.1408828483116008,0.1357271464696588,0.1307045672662096,0.13102982824570222,0.13877363310567578,0.13329848412008954,0.128166239204502,0.12030794896705325,0.12050932347280514,0.11202212417677686,0.11121185230274161,0.12177873490092908,0.13758035360600815,0.16434671553397767,0.20742283183418106,0.4135959924807519,0.43864865413486387,0.4389340406302693,0.43669630712393476,0.4597809967969355,0.4362388100128339,0.42677656997013813,0.42072200512429414,0.3878884519268415,0.3219350473317758,0.3433631694653144,0.3314260083649631,0.33982794494069435,0.33946873097658975,0.34136849461403573,0.3447239987661879,0.34390819939573736,0.3365623284633616,0.33963373350219933,0.34247549202502464,0.3315351472125446,0.3354746394930213,0.32583813098066267,0.33523676701777655,0.3228659459914461,0.32941836348272546,0.33776932476722954,0.31950879710559044,0.3422812416443668,0.32876919991801057,0.3406416551786415,0.34679256522619883,0.3492428748369058,0.3526875565420835,0.35393283757350646,0.3567429132107449,0.34770274207377894,0.3587685470815238,0.3437093217698415
128,0.5453059650724661,0.5302058000940058,0.5085775518946433,0.20586755515111968,0.18391474234976574,0.17141212959062718,0.1654160054777087,0.16433584608909954,0.15918040309800496,0.147208338366124,0.14989973203515666,0.14198858582908444,0.1459897120998438,0.14455347473660068,0.1380455039974752,0.14612911129870884,0.13399209443695845,0.12986265373946584,0.13459763132565566,0.12847694955936537,0.1227756405267034,0.14115743408359202,0.1616658431210726,0.38686195942013013,0.37070542413315744,0.3752008272425126,0.3970334049705759,0.39745671315337183,0.3989248716366101,0.4074298308496332,0.38973535730494846,0.3660793746487265,0.3409011020021224,0.31315806107593513,0.31616585294632904,0.3327517622306472,0.3242530085658169,0.3394322307163814,0.336063089174171,0.34010548344491903,0.3444322486632227,0.3376774258442324,0.336672695134432,0.3461009180524828,0.3407030051202067,0.33526023768842383,0.3327721862497269,0.3395029932077894,0.33867182771800425,0.3302144191765892,0.3313906007760313,0.33795659075643675,0.32899441160888404,0.33931945650335804,0.3362599082077636,0.3391241569750175,0.3521959460962883,0.3541156710282903,0.35554232632874616,0.3502988740495129,0.35883413484669785,0.3583147678016215,0.3607492142077382,0.3440298822012014
256,0.5402175804858738,0.5206851468069701,0.5119857654096293,0.5063395664096076,0.4944764389423473,0.47387812619503905,0.20375986098026294,0.19489356660061524,0.18371544781365542,0.17346527724484778,0.16128767348650083,0.15981776718736326,0.1583058170965938,0.15393996769103818,0.14663564117432315,0.1519410046204103,0.14754896546495122,0.1384371775580822,0.14322898076442198,0.13623640687810656,0.15341081470949833,0.33376776555124743,0.3337708534356933,0.37525382981692573,0.35135389054518573,0.3742778475862024,0.37151658709550833,0.3694651895479024,0.35675996987809216,0.3526260164711349,0.3274455695455619,0.2711575868734453,0.280356914630156,0.3002350745405104,0.3114758443954191,0.3239389995806849,0.3208682680121937,0.32723454425555887,0.32641702684851004,0.33536328781430125,0.3423750968383705,0.339075153989805,0.3395179240911858,0.34032392607159556,0.3377932444181078,0.3385326255206691,0.3315660810341746,0.33501149118687,0.3353639887732333,0.34060325859568136,0.33348698110320973,0.3321268939941467,0.3426128776849966,0.3397382153252419,0.33925020359344105,0.34470359536354733,0.3515453237479929,0.3592594611498179,0.3497502912194048,0.3578502947259575,0.36054735865173876,0.36256172907457956,0.35751555779256344,0.3279719576335363
512,0.5190201402717374,0.5029431225906772,0.48574610997908363,0.48779699669714105,0.4760577625757679,0.4676935265951482,0.44752853016649946,0.43793342862687373,0.4238816920464109,0.41006535396849136,0.3770856187636838,0.2021944914048658,0.34159618714975704,0.17900359041864689,0.3270899222254352,0.329467464968703,0.3148238601987185,0.3205598644078029,0.32682463446751364,0.344924239367785,0.3231093849052691,0.34959886347363667,0.3561766460572524,0.37102759951891967,0.3573861461131228,0.35081859615548616,0.35771932151454466,0.34311434966086574,0.319180567358856,0.25822393247610326,0.2540620804455061,0.2624917552947947,0.27738622089670656,0.29665577894107253,0.3124594776157932,0.3257646883521615,0.31765756914740223,0.3298664503346989,0.3270977221115912,0.3337483631912647,0.34172970150059423,0.3388285401443485,0.339778770151822,0.33947006875442093,0.3413190197414376,0.3376665907600862,0.3351460111617961,0.33461549749527053,0.33692363385068513,0.3321983895145032,0.33255604350137663,0.33379992299680483,0.33404880197798614,0.3404389283948725,0.3411287254263865,0.34789111218784,0.3501259089969493,0.3513476758341311,0.35445445181045326,0.3553633229502187,0.36305197425395813,0.35769369528064543,0.36067516453963894,0.3296418823348709
9216,0.28258821613074975,0.2674819392001477,0.258516484329481,0.2585953009764615,0.2530606323309661,0.2508791656685813,0.2543387530592853,0.2925302087420135,0.2702576174539741,0.2548680251580293,0.2592593954245728,0.2581205753943537,0.25374022805062435,0.25043001363391704,0.2582852907306527,0.25666902230751615,0.24135171353804757,0.25331981762289074,0.23911373721587378,0.23653241700633204,0.2356060539632811,0.2362606396515001,0.23687430399866463,0.22541218459915524,0.22079192604341807,0.21354123892001525,0.22392784908330807,0.2282002487514972,0.22688104862275657,0.24348409704017862,0.2401892876849687,0.250528917564804,0.2687185865249856,0.288358601364955,0.30336802652244316,0.3195074524556129,0.3149747862777999,0.3280033877703026,0.3247695236701401,0.33225532066593766,0.3367900874298314,0.3371587532716538,0.33787508939093214,0.34020057104384255,0.3382119039807858,0.3351607587879553,0.3344901999408037,0.3358049056858034,0.3341126648344156,0.3308557874365792,0.33277203964393726,0.33406432386597223,0.33641529889128496,0.3369732736547967,0.33830618600630674,0.34688734357853457,0.3488757556137339,0.35240544806050755,0.3547706323938453,0.35832691546572876,0.3611061305842321,0.3612785664815234,0.36060478917914446,0.3250383116412911
9217,0.1639322128614265,0.14670864856688612,0.15597020360918476,0.14918499347487138,0.14553727059777272,0.1411327951480579,0.13682082107950738,0.13169799787662453,0.11986827362226478,0.11632849542146294,0.11229174138692598,0.11039867351078216,0.10352842153954536,0.0998119968402676,0.09870524682654877,0.09706846877798275,0.09394569444485788,0.09354097541805476,0.09503136987630507,0.0955535659549798,0.09533149483500784,0.10537937690259332,0.12215608904079557,0.13748719249879018,0.15815218568254902,0.17007390736067088,0.1950325809592823,0.21029093587556139,0.23333629995776706,0.2661448233857606,0.2591859482146407,0.27251211441607653,0.30443276481454656,0.33865019878259023,0.36250704282430013,0.38578337604376045,0.3909406057929171,0.414624136593313,0.41115167080026865,0.4256331181132502,0.43570970971774975,0.4337184297067892,0.43729375549632743,0.4400785393441245,0.4394218759769794,0.43375682897011747,0.4333256750868562,0.43512061329393986,0.43446031914278394,0.4268382841354621,0.43074794213773154,0.43152230475614833,0.43512874075240726,0.43717511705171547,0.44311744600267006,0.45125381535319314,0.45287828767828486,0.45600559991874456,0.45653724978014043,0.4597383322214128,0.4561059607446668,0.44712698148989893,0.43784452137827307,0.37298983325779284
